text,humor
"Johnson &amp, Johnson must pay $72 million for woman's cancer death linked to talcum powder",True
"Ben Carson says Obama was 'raised white,' sparking Twitter furor ",True
Colorado woman convicted of stabbing a pregnant stranger and cutting fetus from her womb:  ,True
Obama makes final attempt to persuade Congress to close Guantanamo,True
Greece rages at neighbors as fears migrants could be halted ,True
Colorado woman convicted of cutting fetus from stranger's womb ,True
Michigan Senate approves $30 million to help pay Flint water bills ,True
Michigan Uber driver switched cars during deadly shooting rampage ,True
"As Obama announces his plan to close Guantanamo, a look inside the prison",True
McConnell: Senate won't OK any Obama Supreme Court nominee ,True
"Republican Rubio seeks boost in Nevada, but Trump dominates polls ",True
"Plan to close Guantanamo has 13 U.S. prison sites, costs up to $475 million ",True
Hunt for foreign assets pits Japan Inc vs China,True
"Housing recovery, unseasonable weather drive Home Depot results ",True
"Deutsche Boerse, London Stock Exchange in merger talks - sources",True
Magazine publisher Time Inc considering merging with Yahoo: Bloomberg,True
"Risk rally fades as stocks, oil slip back into the red",True
Democratic race gets angry: Elections 2016 ,True
Michigan attacks may renew scrutiny of Uber vetting processes,True
Syrian govt. accepts halt to 'combat operations' in line with U.S.-Russian plan ,True
"Rubio gets boost from Republican endorsements, Cruz missteps",True
Google is shuttering Google Compare,True
Female genital 'nicks' should be legal: gynecologists  ,True
Asian shares surrender gains as oil prices retreat  ,True
Google is shuttering Google Compare: Wall Street Journal  ,True
Asian shares gain on commodity recovery hopes ,True
Cruz fires spokesman after video falsely shows rival Marco Rubio dismissing the Bible.  ,True
Scalia lauded as shorthanded SCOTUS returns to work,True
Michigan Uber driver charged with killing six people admits to fatal shootings,True
Bail denied for Michigan Uber driver charged with killing six,True
"Clinton, Sanders race takes on angrier tone after Nevada ",True
Top tech official at hacked U.S. personnel agency retires under pressure ,True
"Producer Dr. Luke says the #FreeKesha campaign is a ""trial by Twitter""",True
Ted Cruz has asked for communications director to resign: media ,True
Cruz asks communications director to resign after video falsely depicting Rubio comments,True
U.S. and Russia announce plans for ceasefire in Syria that would take effect on Saturday,True
"Michigan Uber driver does not enter plea at arraignment, says he prefers to ""remain silent.""",True
Court denies bail for Michigan Uber driver charged with shooting spree that killed six,True
How Islamic State in Mosul manipulates the exchange rate between US dollars and Iraqi dinars  ,True
Kalamazoo massacre renews interest in how Uber vets its drivers,True
U.S. businessman jailed in Iran breaks hunger strike,True
Rubio takes Wall Street,True
Chief Justice pays tribute to late Supreme Court colleague Scalia,True
Uber driver suspected of fatally shooting six to be arraigned in Michigan ,True
San Bernardino victims to oppose Apple on iPhone encryption ,True
Apple urges government to form commission on encryption issues,True
Pipeline fight sends woes downstream,True
Allergan reports higher-than-expected fourth-quarter revenue ,True
Republican Marco Rubio winning Wall Street fundraising race ,True
Swedish lawyers ask court to overturn Julian Assange's arrest warrant,True
"As U.S. shale sinks, pipeline fight sends woes downstream",True
Up to 90 million more Takata airbag inflators may face U.S. recalls,True
"Haryana protesters keep up blockade, Delhi water restored  ",True
HSBC says SEC is probing its Asia hires  ,True
HSBC says SEC probing its hiring practices in Asia ,True
"Samsung, LG unveil new devices in bid for smartphone recovery ",True
U.S. rejected North Korea peace talks offer before last nuclear test,True
"Defying Cameron, London Mayor Boris to campaign for British exit from EU ",True
Rubio sharpens attacks after latest Trump win in White House race ,True
Wealthy donors drawn to Rubio White House bid after Bush drops out ,True
Missing radioactive material found dumped in south Iraq ,True
"After Nevada, Sanders faces struggle to broaden appeal  ",True
Nadal dumped from Rio semi-finals by Uruguayan battler  ,True
"Six people killed in random Michigan shootings, suspect in custody ",True
Late Russian anti-doping agency boss was set to expose true story,True
Trump thanks South Carolina  ,True
Trump addresses his supporters ,True
"Bush suspends his campaign, CNN reports",True
"""Thank you, Nevada"" -- Clinton  ",True
Sanders concedes to Clinton,True
Slideshow: GOP battle in South Carolina  ,True
"Fox News, NBC and AP all call South Carolina for Trump ",True
"""The future we want is in our grasp"": Hillary Clinton  ",True
Live from Clinton's Nevada campaign headquarters ,True
How Egypt's changing culture led one emigre to Trump ,True
Sanders and Clinton even at 50 percent in Nevada with 13% precincts reporting  ,True
"Trump has a 5 point lead over Cruz in SC, according to NBC/WSJ/Marist poll",True
Clinton won't release transcripts of paid speeches until other candidates do,True
Nevada will be a test of Bernie Sanders appeal to minority voters  ,True
Two abducted Serbs killed in U.S. Libya raids on Islamic State ,True
"What happened to Jeb Bush, anyway?",True
Scalia funeral quietens U.S. Supreme Court battle,True
Democrat Sanders looks to prove minority appeal in Nevada ,True
China replaces Xiao Gang as securities regulator head  ,True
Pressure grows on Hillary Clinton to release Goldman Sachs speeches  ,True
"Oregon occupier freed from jail, barred from contact with husband  ",True
Canada likely to aid struggling Bombardier,True
Common mobile software could have opened San Bernardino shooter's iPhone  ,True
Focus sharpens on Fed after hot inflation data ,True
U.S. ramps up Apple fight with new filing in iPhone unlocking case,True
Trump calls for boycott until Apple unlocks shooter's phone ,True
"Under fire by investors, Yahoo takes steps for possible sale",True
"Most Americans want Obama to nominate Scalia's replacement, says poll.  ",True
U.S. files motion to force Apple to obey iPhone order,True
Where will the oil money go if Jeb Bush bleeds out?,True
U.S. government files motion seeking court order to compel Apple to assist in unlocking iPhone of San Bernardino shooter,True
This is how Twitter reacted to news of the death of Harper Lee:  ,True
Several witnesses in Shkreli case are worried about retaliation: U.S. prosecutors.  ,True
Israeli security forces shoot dead three Palestinian assailants in separate incidents,True
"Vatican to Trump: It's not 'personal,' it's religion",True
"Oil industry bet big on Jeb Bush for president, Reuters review shows. Now what?",True
@breakingviews says the Fed is playing with fire on bank capital. Find out more,True
U.S. may conduct air strikes against Islamic State in Libya again - Pentagon spokesman. ,True
This is the broken labor broker business,True
“These brokers are outside anyone’s control.” A Reuters investigation,True
"Pope's ""not Christian"" comments on Trump weren't a personal attack: papal spokesman  ",True
Pope's comments on Trump not a personal attack: papal spokesman ,True
"Greece may block EU summit conclusions, complicating Brexit, migrant talks",True
Insults are flying as political name-calling gets ugly. Watch for more,True
"UPDATE: Pope's comments on Trump should not be seen as a personal attack, nor an indication of who to vote for - Papal spokesman",True
Firming U.S. inflation keeps Fed rate hike on the table,True
This is what Biden thinks Obama should do on SCOTUS pick,True
"U.S. aircraft hit Islamic State militants in Libya, more than 40 dead",True
Apple's encryption fight: A matter of free speech?,True
Stocks knocked back as oil rally falters,True
Google accounts show 11 billion euros moved via low tax 'Dutch sandwich' in 2014,True
Texas judge set to send 'affluenza' teen's case to adult system ,True
"Aircraft strike Libya's Sabratha city, 40 killed: local official ",True
What are PM Cameron's key battles in Brussels? Here's a handy guide,True
Apple likely to invoke free-speech rights in encryption fight,True
"China's yuan eases, PBOC data suggests major intervention in January  ",True
Asian shares slip from three-week high as oil rally reverses  ,True
